Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,WCA Round,Census Year,Unit,Value,Flag,Flag Description,Note
"WCAD","Structural data from agricultural censuses","642","Romania","60850","Number","270039","Holdings with land size 50-<100","2010","2010","No","7480","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","642","Romania","50260","Area","2700300","Holdings with land size 100-<200","2000","2001-2002","ha","7559540","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","60850","Number","2700300","Holdings with land size 100-<200","2000","2001-2002","No","10442","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","50260","Area","2700300","Holdings with land size 100-<200","2010","2010","ha","6508390","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","642","Romania","60850","Number","2700300","Holdings with land size 100-<200","2010","2010","No","13730","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","642","Romania","5018","Average number of parcels per holding","27004","Parcels","2000","2001-2002","No","3.24","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","642","Romania","60850","Number","27004","Parcels","2000","2001-2002","No","14520731","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","50260","Area","270060","Holdings owned by the holder or in owner-like possession","2000","2001-2002","ha","10456941","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","6200","Percentage of total area","270060","Holdings owned by the holder or in owner-like possession","2000","2001-2002","%","66.57","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","642","Romania","60850","Number","270060","Holdings owned by the holder or in owner-like possession","2000","2001-2002","No","4047142","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","6201","Percent of total number","270060","Holdings owned by the holder or in owner-like possession","2000","2001-2002","%","90.24","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","642","Romania","50260","Area","270060","Holdings owned by the holder or in owner-like possession","2010","2010","ha","8033580","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","6200","Percentage of total area","270060","Holdings owned by the holder or in owner-like possession","2010","2010","%","60.4","E","Estimated value","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","642","Romania","60850","Number","270060","Holdings owned by the holder or in owner-like possession","2010","2010","No","3576870","A","Official figure","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","642","Romania","6201","Percent of total number","270060","Holdings owned by the holder or in owner-like possession","2010","2010","%","92.7","E","Estimated value","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","642","Romania","50260","Area","270061","Holdings rented from others","2000","2001-2002","ha","760186","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","6200","Percentage of total area","270061","Holdings rented from others","2000","2001-2002","%","4.84","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","642","Romania","60850","Number","270061","Holdings rented from others","2000","2001-2002","No","7029","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","6201","Percent of total number","270061","Holdings rented from others","2000","2001-2002","%","0.16","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","642","Romania","50260","Area","270061","Holdings rented from others","2010","2010","ha","3642000","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","6200","Percentage of total area","270061","Holdings rented from others","2010","2010","%","27.4","E","Estimated value","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","642","Romania","60850","Number","270061","Holdings rented from others","2010","2010","No","69380","A","Official figure","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","642","Romania","6201","Percent of total number","270061","Holdings rented from others","2010","2010","%","1.8","E","Estimated value","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","642","Romania","50260","Area","270062","Holdings operated under other forms of tenure","2000","2001-2002","ha","4490830","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","6200","Percentage of total area","270062","Holdings operated under other forms of tenure","2000","2001-2002","%","28.59","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","642","Romania","60850","Number","270062","Holdings operated under other forms of tenure","2000","2001-2002","No","430722","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","6201","Percent of total number","270062","Holdings operated under other forms of tenure","2000","2001-2002","%","9.6","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","642","Romania","50260","Area","270062","Holdings operated under other forms of tenure","2010","2010","ha","1630540","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","6200","Percentage of total area","270062","Holdings operated under other forms of tenure","2010","2010","%","12.3","E","Estimated value","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","642","Romania","60850","Number","270062","Holdings operated under other forms of tenure","2010","2010","No","323640","A","Official figure","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","642","Romania","6201","Percent of total number","270062","Holdings operated under other forms of tenure","2010","2010","%","8.4","E","Estimated value","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","642","Romania","50260","Area","270070","Civil persons","2000","2001-2002","ha","8454438","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","6200","Percentage of total area","270070","Civil persons","2000","2001-2002","%","53.82","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","642","Romania","60850","Number","270070","Civil persons","2000","2001-2002","No","4462221","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","6201","Percent of total number","270070","Civil persons","2000","2001-2002","%","99.49","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","642","Romania","50260","Area","270070","Civil persons","2010","2010","ha","8307450","A","Official figure",""
"WCAD","Structural data from agricultural censuses","642","Romania","6200","Percentage of total area","270070","Civil persons","2010","2010","%","52.9","E","Estimated value",""
